Time[ms],"PL.CMD([Axis1] Position command)[deg]","VL.CMD([Axis1] Velocity command)[rpm]","VL.FBFILTER([Axis1] Velocity feedback filter)[rpm]",,,,,,,#ParentName,#Name,#Type,#Value
21636,62.565,7.702,8.1,,,,,,,,,,
21648,63.148,8.191,8.098,,,,,,,,,,
21660,63.731,8.145,8.1,,,,,,,,,,
21672,64.314,8.098,8.094,,,,,,,,,,
21684,64.897,8.367,8.094,,,,,,,,,,
21696,65.48,7.904,8.097,,,,,,,,,,
21708,66.062,7.606,8.095,,,,,,,,,,
21720,66.646,8.064,8.096,,,,,,,,,,
21732,67.228,8.347,8.097,,,,,,,,,,
21744,67.81,7.011,8.09,,,,,,,,,,
21756,68.393,8.381,8.093,,,,,,,,,,
21768,68.976,7.801,8.089,,,,,,,,,,
21780,69.559,7.83,8.089,,,,,,,,,,
21792,70.141,8.292,8.094,,,,,,,,,,
21804,70.724,7.964,8.09,,,,,,,,,,
21816,71.307,8.136,8.096,,,,,,,,,,
21828,71.889,8.013,8.091,,,,,,,,,,
21840,72.472,7.298,8.09,,,,,,,,,,
21852,73.054,8.137,8.09,,,,,,,,,,
21864,73.637,8.487,8.091,,,,,,,,,,
21876,74.22,7.846,8.093,,,,,,,,,,
21888,74.802,9.076,8.094,,,,,,,,,,
21900,75.385,7.746,8.094,,,,,,,,,,
21912,75.967,7.562,8.091,,,,,,,,,,
21924,76.55,8.133,8.088,,,,,,,,,,
21936,77.132,8.046,8.091,,,,,,,,,,
21948,77.715,8.033,8.088,,,,,,,,,,
21960,78.297,7.903,8.091,,,,,,,,,,
21972,78.88,7.95,8.093,,,,,,,,,,
21984,79.463,8.026,8.092,,,,,,,,,,
21996,80.045,8.278,8.094,,,,,,,,,,
22008,80.628,8.963,8.091,,,,,,,,,,
22020,81.21,8.481,8.093,,,,,,,,,,
22032,81.792,7.882,8.09,,,,,,,,,,
22044,82.375,7.634,8.09,,,,,,,,,,
22056,82.958,7.774,8.092,,,,,,,,,,
22068,83.541,8.354,8.093,,,,,,,,,,
22080,84.124,8.16,8.096,,,,,,,,,,
22092,84.706,8.29,8.093,,,,,,,,,,
22104,85.288,8.285,8.092,,,,,,,,,,
22116,85.871,7.914,8.092,,,,,,,,,,
22128,86.454,7.535,8.092,,,,,,,,,,
22140,87.037,8.575,8.095,,,,,,,,,,
22152,87.62,8.462,8.095,,,,,,,,,,
22164,88.203,7.573,8.098,,,,,,,,,,
22176,88.786,8.341,8.097,,,,,,,,,,
22188,89.368,8.06,8.095,,,,,,,,,,
22200,89.951,8.378,8.097,,,,,,,,,,
22212,90.534,8.223,8.094,,,,,,,,,,
22224,91.118,8.452,8.098,,,,,,,,,,
22236,91.7,7.715,8.099,,,,,,,,,,
22248,92.284,8.104,8.099,,,,,,,,,,
22260,92.867,8.098,8.103,,,,,,,,,,
22272,93.45,8.315,8.1,,,,,,,,,,
22284,94.033,8.742,8.102,,,,,,,,,,
22296,94.616,8.203,8.099,,,,,,,,,,
22308,95.2,8.452,8.1,,,,,,,,,,
22320,95.783,8.656,8.106,,,,,,,,,,
22332,96.367,8.016,8.103,,,,,,,,,,
22344,96.951,8.148,8.105,,,,,,,,,,
22356,97.534,8.529,8.106,,,,,,,,,,
22368,98.117,7.911,8.105,,,,,,,,,,
22380,98.701,8.438,8.107,,,,,,,,,,
22392,99.285,8.297,8.107,,,,,,,,,,
22404,99.869,8.002,8.106,,,,,,,,,,
22416,100.453,8.202,8.109,,,,,,,,,,
22428,101.037,7.912,8.11,,,,,,,,,,
22440,101.621,8.08,8.114,,,,,,,,,,
22452,102.205,8.223,8.112,,,,,,,,,,
22464,102.789,8.321,8.111,,,,,,,,,,
22476,103.373,8.311,8.113,,,,,,,,,,
22488,103.957,8.676,8.114,,,,,,,,,,
22500,104.542,7.858,8.117,,,,,,,,,,
22512,105.126,8.046,8.114,,,,,,,,,,
22524,105.711,8.102,8.121,,,,,,,,,,
22536,106.296,7.869,8.119,,,,,,,,,,
22548,106.88,7.77,8.117,,,,,,,,,,
22560,107.465,8.137,8.121,,,,,,,,,,
22572,108.049,8.225,8.113,,,,,,,,,,
22584,108.634,8.026,8.117,,,,,,,,,,
22596,109.222,9.034,8.14,,,,,,,,,,
22608,109.806,8.316,8.132,,,,,,,,,,
22620,110.392,8.247,8.135,,,,,,,,,,
22632,110.977,8.038,8.135,,,,,,,,,,
22644,111.562,8.224,8.131,,,,,,,,,,
22656,112.148,8.413,8.135,,,,,,,,,,
22668,112.733,8.144,8.133,,,,,,,,,,
22680,113.319,8.264,8.135,,,,,,,,,,
22692,113.906,9.283,8.141,,,,,,,,,,
22704,114.492,8.246,8.14,,,,,,,,,,
22716,115.079,7.906,8.145,,,,,,,,,,
22728,115.665,8.53,8.145,,,,,,,,,,
22740,116.252,8.16,8.159,,,,,,,,,,
22752,116.84,7.896,8.172,,,,,,,,,,
22764,117.426,8.17,8.157,,,,,,,,,,
22776,118.012,7.958,8.149,,,,,,,,,,
22788,118.599,8.462,8.15,,,,,,,,,,
22800,119.186,8.022,8.153,,,,,,,,,,
22812,119.774,7.973,8.158,,,,,,,,,,
22824,120.361,8.372,8.162,,,,,,,,,,
22836,120.949,8.64,8.16,,,,,,,,,,
22848,121.537,9.433,8.163,,,,,,,,,,
22860,122.124,8.256,8.163,,,,,,,,,,
22872,122.712,8.672,8.164,,,,,,,,,,
22884,123.3,8.321,8.166,,,,,,,,,,
22896,123.888,7.328,8.166,,,,,,,,,,
22908,124.477,8.086,8.17,,,,,,,,,,
22920,125.066,8.308,8.178,,,,,,,,,,
22932,125.654,7.923,8.177,,,,,,,,,,
22944,126.243,8.032,8.172,,,,,,,,,,
22956,126.832,8.579,8.178,,,,,,,,,,
22968,127.421,7.84,8.179,,,,,,,,,,
22980,128.01,8.311,8.181,,,,,,,,,,
22992,128.6,7.697,8.184,,,,,,,,,,
23004,129.189,7.616,8.182,,,,,,,,,,
23016,129.779,8.09,8.189,,,,,,,,,,
23028,130.369,8.088,8.193,,,,,,,,,,
23040,130.959,8.211,8.193,,,,,,,,,,
23052,131.549,8.377,8.194,,,,,,,,,,
23064,132.139,8.548,8.195,,,,,,,,,,
23076,132.729,8.118,8.197,,,,,,,,,,
23088,133.32,7.684,8.196,,,,,,,,,,
23100,133.911,8.595,8.202,,,,,,,,,,
23112,134.501,7.087,8.203,,,,,,,,,,
23124,135.093,8.176,8.209,,,,,,,,,,
23136,135.684,8.746,8.213,,,,,,,,,,
23148,136.275,8.584,8.212,,,,,,,,,,
23160,136.866,8.523,8.213,,,,,,,,,,
23172,137.458,7.938,8.214,,,,,,,,,,
23184,138.05,8.245,8.217,,,,,,,,,,
23196,138.641,8.503,8.219,,,,,,,,,,
23208,139.234,7.8,8.218,,,,,,,,,,
23220,139.826,8.515,8.222,,,,,,,,,,
23232,140.419,7.33,8.227,,,,,,,,,,
23244,141.011,8.587,8.232,,,,,,,,,,
23256,141.604,8.36,8.236,,,,,,,,,,
23268,142.196,7.587,8.227,,,,,,,,,,
23280,142.789,8.863,8.23,,,,,,,,,,
23292,143.382,8.256,8.236,,,,,,,,,,
23304,143.975,8.213,8.237,,,,,,,,,,
23316,144.569,7.776,8.238,,,,,,,,,,
23328,145.163,7.998,8.245,,,,,,,,,,
23340,145.757,9.033,8.247,,,,,,,,,,
23352,146.351,7.87,8.249,,,,,,,,,,
23364,146.945,8.11,8.254,,,,,,,,,,
23376,147.539,8.56,8.255,,,,,,,,,,
23388,148.134,8.421,8.255,,,,,,,,,,
23400,148.728,8.528,8.257,,,,,,,,,,
23412,149.323,8.438,8.261,,,,,,,,,,
23424,149.918,8.525,8.263,,,,,,,,,,
23436,150.513,8.573,8.263,,,,,,,,,,
23448,151.109,7.583,8.264,,,,,,,,,,
23460,151.705,7.977,8.27,,,,,,,,,,
23472,152.3,8.086,8.271,,,,,,,,,,
23484,152.896,8.331,8.276,,,,,,,,,,
23496,153.493,8.427,8.282,,,,,,,,,,
23508,154.089,8.203,8.285,,,,,,,,,,
23520,154.685,8.251,8.279,,,,,,,,,,
23532,155.281,9.051,8.277,,,,,,,,,,
23544,155.878,8.171,8.284,,,,,,,,,,
23556,156.475,8.143,8.288,,,,,,,,,,
23568,157.072,8.43,8.29,,,,,,,,,,
23580,157.669,7.813,8.29,,,,,,,,,,
23592,158.266,9.018,8.295,,,,,,,,,,
23604,158.864,8.231,8.297,,,,,,,,,,
23616,159.463,8.243,8.303,,,,,,,,,,
23628,160.061,8.638,8.31,,,,,,,,,,
23640,160.659,8.307,8.309,,,,,,,,,,
23652,161.257,8.267,8.308,,,,,,,,,,
23664,161.855,7.178,8.304,,,,,,,,,,
23676,162.454,8.15,8.313,,,,,,,,,,
23688,163.053,8.483,8.315,,,,,,,,,,
23700,163.651,8.355,8.318,,,,,,,,,,
23712,164.251,7.815,8.318,,,,,,,,,,
23724,164.85,8.914,8.325,,,,,,,,,,
23736,165.45,9.028,8.329,,,,,,,,,,
23748,166.05,8.476,8.329,,,,,,,,,,
23760,166.65,8.239,8.333,,,,,,,,,,
23772,167.25,8.294,8.337,,,,,,,,,,
23784,167.85,8.806,8.338,,,,,,,,,,
23796,168.451,8.167,8.339,,,,,,,,,,
23808,169.051,7.392,8.339,,,,,,,,,,
23820,169.653,6.48,8.341,,,,,,,,,,
23832,170.254,8.551,8.348,,,,,,,,,,
23844,170.855,7.869,8.348,,,,,,,,,,
23856,171.457,7.786,8.351,,,,,,,,,,
23868,172.059,8.085,8.354,,,,,,,,,,
23880,172.66,8.698,8.359,,,,,,,,,,
23892,173.263,8.719,8.36,,,,,,,,,,
23904,173.865,8.394,8.362,,,,,,,,,,
23916,174.468,7.964,8.366,,,,,,,,,,
23928,175.071,8.63,8.375,,,,,,,,,,
23940,175.674,9.048,8.377,,,,,,,,,,
23952,176.277,8.127,8.378,,,,,,,,,,
23964,176.88,8.848,8.377,,,,,,,,,,
23976,177.483,8.609,8.379,,,,,,,,,,
23988,178.087,8.803,8.385,,,,,,,,,,
24000,178.691,8.429,8.385,,,,,,,,,,
24012,179.295,8.446,8.387,,,,,,,,,,
24024,179.899,8.354,8.39,,,,,,,,,,
24036,180.504,9.037,8.395,,,,,,,,,,
24048,181.109,8.691,8.398,,,,,,,,,,
24060,181.713,8.308,8.398,,,,,,,,,,
24072,182.318,7.674,8.398,,,,,,,,,,
24084,182.924,9.036,8.403,,,,,,,,,,
24096,183.529,8.33,8.407,,,,,,,,,,
24108,184.135,8.249,8.412,,,,,,,,,,
24120,184.741,7.954,8.416,,,,,,,,,,
24132,185.347,8.453,8.419,,,,,,,,,,
24144,185.953,8.881,8.42,,,,,,,,,,
24156,186.559,8.87,8.421,,,,,,,,,,
24168,187.166,8.489,8.425,,,,,,,,,,
24180,187.773,8.302,8.427,,,,,,,,,,
24192,188.38,7.993,8.428,,,,,,,,,,
24204,188.987,8.409,8.432,,,,,,,,,,
24216,189.595,8.057,8.434,,,,,,,,,,
24228,190.202,8.468,8.435,,,,,,,,,,
24240,190.81,8.199,8.436,,,,,,,,,,
24252,191.418,8.182,8.442,,,,,,,,,,
24264,192.027,8.648,8.445,,,,,,,,,,
24276,192.635,9.632,8.451,,,,,,,,,,
24288,193.243,8.577,8.449,,,,,,,,,,
24300,193.852,8.429,8.453,,,,,,,,,,
24312,194.462,8.319,8.457,,,,,,,,,,
24324,195.071,8.364,8.463,,,,,,,,,,
24336,195.68,8.098,8.464,,,,,,,,,,
24348,196.289,8.373,8.468,,,,,,,,,,
24360,196.899,8.475,8.468,,,,,,,,,,
24372,197.508,8.679,8.468,,,,,,,,,,
24384,198.119,8.586,8.472,,,,,,,,,,
24396,198.729,9.729,8.475,,,,,,,,,,
24408,199.339,8.524,8.477,,,,,,,,,,
24420,199.949,8.514,8.479,,,,,,,,,,
24432,200.56,8.485,8.479,,,,,,,,,,
24444,201.171,8.74,8.481,,,,,,,,,,
24456,201.782,7.862,8.482,,,,,,,,,,
24468,202.393,8.566,8.485,,,,,,,,,,
24480,203.005,8.434,8.487,,,,,,,,,,
24492,203.616,8.579,8.491,,,,,,,,,,
24504,204.228,8.301,8.494,,,,,,,,,,
24516,204.84,9.366,8.499,,,,,,,,,,
24528,205.452,9.174,8.5,,,,,,,,,,
24540,206.064,8.033,8.5,,,,,,,,,,
24552,206.677,8.388,8.501,,,,,,,,,,
24564,207.29,8.431,8.507,,,,,,,,,,
24576,207.903,8.351,8.514,,,,,,,,,,
24588,208.515,8.176,8.51,,,,,,,,,,
24600,209.128,8.673,8.511,,,,,,,,,,
24612,209.741,8.385,8.518,,,,,,,,,,
24624,210.355,8.742,8.523,,,,,,,,,,
24636,210.968,8.459,8.521,,,,,,,,,,
24648,211.582,8.63,8.521,,,,,,,,,,
24660,212.195,7.98,8.522,,,,,,,,,,
24672,212.809,8.551,8.523,,,,,,,,,,
24684,213.423,8.528,8.523,,,,,,,,,,
24696,214.038,8.118,8.525,,,,,,,,,,
24708,214.652,8.578,8.53,,,,,,,,,,
24720,215.266,8.364,8.532,,,,,,,,,,
24732,215.881,8.89,8.534,,,,,,,,,,
24744,216.495,8.611,8.536,,,,,,,,,,
24756,217.11,8.509,8.537,,,,,,,,,,
24768,217.725,7.844,8.536,,,,,,,,,,
24780,218.34,9.284,8.542,,,,,,,,,,
24792,218.956,9.12,8.545,,,,,,,,,,
24804,219.571,9.073,8.547,,,,,,,,,,
24816,220.187,8.903,8.546,,,,,,,,,,
24828,220.802,8.223,8.547,,,,,,,,,,
24840,221.418,8.182,8.55,,,,,,,,,,
24852,222.035,8.376,8.554,,,,,,,,,,
24864,222.65,8.682,8.553,,,,,,,,,,
24876,223.267,9.158,8.556,,,,,,,,,,
24888,223.883,9.984,8.562,,,,,,,,,,
24900,224.499,8.102,8.558,,,,,,,,,,
24912,225.116,7.789,8.56,,,,,,,,,,
24924,225.733,8.222,8.563,,,,,,,,,,
24936,226.35,8.506,8.566,,,,,,,,,,
24948,226.967,8.415,8.569,,,,,,,,,,
24960,227.584,8.421,8.572,,,,,,,,,,
24972,228.202,8.328,8.575,,,,,,,,,,
24984,228.819,8.461,8.578,,,,,,,,,,
24996,229.436,8.564,8.582,,,,,,,,,,
25008,230.054,8.185,8.579,,,,,,,,,,
25020,230.672,8.529,8.581,,,,,,,,,,
25032,231.29,8.67,8.583,,,,,,,,,,
25044,231.908,8.549,8.584,,,,,,,,,,
25056,232.526,8.925,8.587,,,,,,,,,,
25068,233.144,8.976,8.588,,,,,,,,,,
25080,233.762,9.088,8.589,,,,,,,,,,
25092,234.38,7.712,8.587,,,,,,,,,,
25104,234.999,7.997,8.589,,,,,,,,,,
25116,235.618,8.338,8.587,,,,,,,,,,
25128,236.236,8.615,8.591,,,,,,,,,,
25140,236.855,9.043,8.591,,,,,,,,,,
25152,237.474,8.305,8.597,,,,,,,,,,
25164,238.094,8.569,8.604,,,,,,,,,,
25176,238.713,8.326,8.596,,,,,,,,,,
25188,239.331,8.494,8.589,,,,,,,,,,
25200,239.951,8.813,8.6,,,,,,,,,,
25212,240.57,8.457,8.601,,,,,,,,,,
25224,241.19,8.485,8.602,,,,,,,,,,
25236,241.81,8.411,8.603,,,,,,,,,,
25248,242.429,8.606,8.605,,,,,,,,,,
25260,243.049,8.666,8.604,,,,,,,,,,
25272,243.669,8.655,8.605,,,,,,,,,,
25284,244.289,8.527,8.607,,,,,,,,,,
25296,244.909,8.399,8.609,,,,,,,,,,
25308,245.529,8.32,8.609,,,,,,,,,,
25320,246.149,8.447,8.611,,,,,,,,,,
25332,246.769,8.943,8.612,,,,,,,,,,
25344,247.39,9.261,8.615,,,,,,,,,,
25356,248.01,8.317,8.613,,,,,,,,,,
25368,248.63,8.314,8.614,,,,,,,,,,
25380,249.251,7.894,8.612,,,,,,,,,,
25392,249.871,8.214,8.615,,,,,,,,,,
25404,250.492,8.662,8.616,,,,,,,,,,
25416,251.113,8.504,8.617,,,,,,,,,,
25428,251.733,8.849,8.618,,,,,,,,,,
25440,252.354,8.346,8.62,,,,,,,,,,
25452,252.974,8.285,8.623,,,,,,,,,,
25464,253.595,7.237,8.622,,,,,,,,,,
25476,254.216,9.017,8.623,,,,,,,,,,
25488,254.837,9.482,8.624,,,,,,,,,,
25500,255.458,9.427,8.624,,,,,,,,,,
25512,256.079,9.274,8.625,,,,,,,,,,
25524,256.7,8.518,8.624,,,,,,,,,,
25536,257.321,8.074,8.624,,,,,,,,,,
25548,257.942,8.541,8.624,,,,,,,,,,
25560,258.563,8.314,8.625,,,,,,,,,,
25572,259.184,8.257,8.626,,,,,,,,,,
25584,259.805,7.649,8.625,,,,,,,,,,
25596,260.426,8.968,8.627,,,,,,,,,,
25608,261.047,9.121,8.627,,,,,,,,,,
25620,261.668,8.59,8.627,,,,,,,,,,
25632,262.29,8.72,8.627,,,,,,,,,,
25644,262.911,8.712,8.628,,,,,,,,,,
25656,263.532,8.649,8.63,,,,,,,,,,
25668,264.153,8.456,8.627,,,,,,,,,,
25680,264.774,8.515,8.627,,,,,,,,,,
25692,265.395,8.576,8.629,,,,,,,,,,
25704,266.017,8.864,8.632,,,,,,,,,,
25716,266.638,8.755,8.632,,,,,,,,,,
25728,267.258,8.249,8.63,,,,,,,,,,
25740,267.88,8.619,8.632,,,,,,,,,,
25752,268.501,8.487,8.63,,,,,,,,,,
25764,269.122,8.214,8.628,,,,,,,,,,
25776,269.743,8.741,8.629,,,,,,,,,,
25788,270.364,8.38,8.627,,,,,,,,,,
25800,270.985,9.135,8.628,,,,,,,,,,
25812,271.606,9.073,8.627,,,,,,,,,,
25824,272.227,8.846,8.628,,,,,,,,,,
25836,272.848,8.409,8.628,,,,,,,,,,
25848,273.469,8.036,8.623,,,,,,,,,,
25860,274.089,8.534,8.623,,,,,,,,,,
25872,274.71,9.029,8.624,,,,,,,,,,
25884,275.331,9.171,8.623,,,,,,,,,,
25896,275.952,8.783,8.621,,,,,,,,,,
25908,276.572,8.997,8.62,,,,,,,,,,
25920,277.193,9.443,8.621,,,,,,,,,,
25932,277.814,8.138,8.619,,,,,,,,,,
25944,278.434,8.902,8.618,,,,,,,,,,
25956,279.054,8.734,8.613,,,,,,,,,,
25968,279.675,8.811,8.615,,,,,,,,,,
25980,280.295,8.902,8.616,,,,,,,,,,
25992,280.915,8.141,8.614,,,,,,,,,,
26004,281.536,8.854,8.615,,,,,,,,,,
26016,282.156,8.221,8.612,,,,,,,,,,
26028,282.776,9.485,8.615,,,,,,,,,,
26040,283.396,10.257,8.619,,,,,,,,,,
26052,284.016,8.745,8.611,,,,,,,,,,
26064,284.636,8.574,8.608,,,,,,,,,,
26076,285.255,8.427,8.607,,,,,,,,,,
26088,285.875,8.687,8.607,,,,,,,,,,
26100,286.495,8.651,8.606,,,,,,,,,,
26112,287.114,8.726,8.604,,,,,,,,,,
26124,287.734,8.694,8.605,,,,,,,,,,
26136,288.353,8.097,8.602,,,,,,,,,,
26148,288.972,7.968,8.6,,,,,,,,,,
26160,289.592,7.554,8.596,,,,,,,,,,
26172,290.211,9.489,8.598,,,,,,,,,,
26184,290.83,9.846,8.6,,,,,,,,,,
26196,291.449,9.453,8.6,,,,,,,,,,
26208,292.068,8.949,8.595,,,,,,,,,,
26220,292.687,7.951,8.594,,,,,,,,,,
26232,293.306,8.195,8.594,,,,,,,,,,
26244,293.925,8.236,8.595,,,,,,,,,,
26256,294.543,9.133,8.593,,,,,,,,,,
26268,295.162,9.458,8.591,,,,,,,,,,
26280,295.78,9.259,8.591,,,,,,,,,,
26292,296.398,8.198,8.59,,,,,,,,,,
26304,297.016,6.462,8.587,,,,,,,,,,
26316,297.634,7.964,8.585,,,,,,,,,,
26328,298.253,8.317,8.585,,,,,,,,,,
26340,298.871,8.773,8.584,,,,,,,,,,
26352,299.488,8.869,8.583,,,,,,,,,,
26364,300.106,8.341,8.582,,,,,,,,,,
26376,300.724,8.155,8.578,,,,,,,,,,
26388,301.341,8.453,8.575,,,,,,,,,,
26400,301.958,8.708,8.577,,,,,,,,,,
26412,302.576,8.815,8.578,,,,,,,,,,
26424,303.194,8.994,8.584,,,,,,,,,,
26436,303.811,8.269,8.574,,,,,,,,,,
26448,304.426,8.081,8.555,,,,,,,,,,
26460,305.043,8.873,8.569,,,,,,,,,,
26472,305.661,9.272,8.573,,,,,,,,,,
26484,306.277,8.93,8.566,,,,,,,,,,
26496,306.893,8.463,8.563,,,,,,,,,,
26508,307.509,8.288,8.559,,,,,,,,,,
26520,308.125,7.546,8.555,,,,,,,,,,
26532,308.741,8.326,8.56,,,,,,,,,,
26544,309.357,7.887,8.556,,,,,,,,,,
26556,309.973,8.288,8.554,,,,,,,,,,
26568,310.589,9.187,8.554,,,,,,,,,,
26580,311.205,8.693,8.552,,,,,,,,,,
26592,311.82,8.549,8.551,,,,,,,,,,
26604,312.435,8.284,8.546,,,,,,,,,,
26616,313.051,8.655,8.545,,,,,,,,,,
26628,313.666,8.534,8.544,,,,,,,,,,
26640,314.28,9.098,8.543,,,,,,,,,,
26652,314.895,8.139,8.535,,,,,,,,,,
26664,315.51,7.72,8.534,,,,,,,,,,
26676,316.124,8.082,8.534,,,,,,,,,,
26688,316.739,8.105,8.533,,,,,,,,,,
26700,317.353,8.762,8.532,,,,,,,,,,
26712,317.967,8.834,8.53,,,,,,,,,,
26724,318.58,8.966,8.53,,,,,,,,,,
26736,319.194,7.454,8.522,,,,,,,,,,
26748,319.808,8.516,8.522,,,,,,,,,,
26760,320.421,8.37,8.519,,,,,,,,,,
26772,321.035,8.717,8.52,,,,,,,,,,
26784,321.648,8.564,8.517,,,,,,,,,,
26796,322.261,8.521,8.515,,,,,,,,,,
26808,322.873,8.318,8.511,,,,,,,,,,
26820,323.486,8.347,8.511,,,,,,,,,,
26832,324.098,8.537,8.509,,,,,,,,,,
26844,324.71,8.801,8.506,,,,,,,,,,
26856,325.322,8.352,8.502,,,,,,,,,,
26868,325.934,8.191,8.498,,,,,,,,,,
26880,326.546,9.261,8.499,,,,,,,,,,
26892,327.158,8.712,8.497,,,,,,,,,,
26904,327.77,8.714,8.499,,,,,,,,,,
26916,328.381,8.633,8.494,,,,,,,,,,
26928,328.992,8.86,8.493,,,,,,,,,,
26940,329.603,8.19,8.488,,,,,,,,,,
26952,330.213,8.708,8.483,,,,,,,,,,
26964,330.824,8.754,8.48,,,,,,,,,,
26976,331.434,9.036,8.481,,,,,,,,,,
26988,332.045,8.009,8.48,,,,,,,,,,
27000,332.655,9.719,8.481,,,,,,,,,,
27012,333.265,8.9,8.475,,,,,,,,,,
27024,333.874,8.648,8.47,,,,,,,,,,
27036,334.484,8.438,8.467,,,,,,,,,,
27048,335.093,8.336,8.465,,,,,,,,,,
27060,335.702,8.47,8.464,,,,,,,,,,
27072,336.311,8.57,8.462,,,,,,,,,,
27084,336.92,8.584,8.459,,,,,,,,,,
27096,337.529,8.659,8.458,,,,,,,,,,
27108,338.137,8.156,8.453,,,,,,,,,,
27120,338.745,9.445,8.45,,,,,,,,,,
27132,339.353,8.935,8.445,,,,,,,,,,
27144,339.961,8.373,8.444,,,,,,,,,,
27156,340.569,8.332,8.442,,,,,,,,,,
27168,341.177,8.46,8.44,,,,,,,,,,
27180,341.784,8.654,8.439,,,,,,,,,,
27192,342.391,8.571,8.434,,,,,,,,,,
27204,342.998,8.308,8.431,,,,,,,,,,
27216,343.605,7.947,8.432,,,,,,,,,,
27228,344.211,7.79,8.424,,,,,,,,,,
27240,344.818,9.173,8.425,,,,,,,,,,
27252,345.425,8.947,8.422,,,,,,,,,,
27264,346.031,8.248,8.421,,,,,,,,,,
27276,346.637,8.141,8.42,,,,,,,,,,
27288,347.243,8.622,8.419,,,,,,,,,,
27300,347.849,8.681,8.417,,,,,,,,,,
27312,348.454,9.341,8.413,,,,,,,,,,
27324,349.059,8.867,8.41,,,,,,,,,,
27336,349.664,8.466,8.407,,,,,,,,,,
27348,350.269,7.912,8.403,,,,,,,,,,
27360,350.874,8.595,8.404,,,,,,,,,,
27372,351.479,8.109,8.4,,,,,,,,,,
27384,352.083,8.561,8.398,,,,,,,,,,
27396,352.688,8.125,8.395,,,,,,,,,,
27408,353.292,8.151,8.395,,,,,,,,,,
27420,353.897,8.213,8.39,,,,,,,,,,
27432,354.5,9.398,8.391,,,,,,,,,,
27444,355.104,8.634,8.387,,,,,,,,,,
27456,355.708,8.298,8.387,,,,,,,,,,
27468,356.312,8.679,8.39,,,,,,,,,,
27480,356.915,8.691,8.384,,,,,,,,,,
27492,357.518,8.608,8.381,,,,,,,,,,
27504,358.121,8.371,8.376,,,,,,,,,,
27516,358.724,8.001,8.373,,,,,,,,,,
27528,359.326,8.36,8.372,,,,,,,,,,
27540,359.929,8.554,8.37,,,,,,,,,,
27552,0.431,7.985,8.368,,,,,,,,,,
27564,1.033,8.101,8.363,,,,,,,,,,
27576,1.636,8.16,8.362,,,,,,,,,,
27588,2.237,8.723,8.361,,,,,,,,,,
27600,2.839,8.164,8.356,,,,,,,,,,
27612,3.441,8.305,8.356,,,,,,,,,,
27624,4.043,8.106,8.359,,,,,,,,,,
27636,4.644,8.483,8.358,,,,,,,,,,
27648,5.245,8.425,8.356,,,,,,,,,,
27660,5.846,8.6,8.349,,,,,,,,,,
27672,6.447,8.859,8.345,,,,,,,,,,
27684,7.048,9.417,8.349,,,,,,,,,,
27696,7.648,8.326,8.344,,,,,,,,,,
27708,8.249,8.596,8.339,,,,,,,,,,
27720,8.849,9.096,8.341,,,,,,,,,,
27732,9.45,8.295,8.338,,,,,,,,,,
27744,10.049,8.086,8.335,,,,,,,,,,
27756,10.649,8.167,8.333,,,,,,,,,,
27768,11.25,8.267,8.331,,,,,,,,,,
27780,11.85,8.429,8.335,,,,,,,,,,
27792,12.449,8.217,8.331,,,,,,,,,,
27804,13.048,8.075,8.325,,,,,,,,,,
27816,13.647,8.194,8.321,,,,,,,,,,
27828,14.246,7.919,8.323,,,,,,,,,,
27840,14.845,8.163,8.321,,,,,,,,,,
27852,15.444,8.835,8.321,,,,,,,,,,
27864,16.043,8.214,8.32,,,,,,,,,,
27876,16.642,8.179,8.313,,,,,,,,,,
27888,17.24,8.187,8.308,,,,,,,,,,
27900,17.838,8.785,8.308,,,,,,,,,,
27912,18.436,8.48,8.305,,,,,,,,,,
27924,19.035,7.872,8.313,,,,,,,,,,
27936,19.633,8.442,8.314,,,,,,,,,,
27948,20.231,8.238,8.306,,,,,,,,,,
27960,20.828,8.221,8.302,,,,,,,,,,
27972,21.426,7.805,8.3,,,,,,,,,,
27984,22.024,8.207,8.302,,,,,,,,,,
27996,22.621,8.204,8.299,,,,,,,,,,
28008,23.219,8.517,8.296,,,,,,,,,,
28020,23.816,8.334,8.296,,,,,,,,,,
28032,24.413,8.113,8.29,,,,,,,,,,
28044,25.01,8.116,8.29,,,,,,,,,,
28056,25.607,8.113,8.291,,,,,,,,,,
28068,26.204,9.15,8.294,,,,,,,,,,
28080,26.8,8.47,8.289,,,,,,,,,,
28092,27.396,8.071,8.284,,,,,,,,,,
28104,27.993,7.599,8.285,,,,,,,,,,
28116,28.589,8.488,8.285,,,,,,,,,,
28128,29.185,8.428,8.282,,,,,,,,,,
28140,29.782,8.076,8.28,,,,,,,,,,
28152,30.378,7.738,8.279,,,,,,,,,,
28164,30.973,7.607,8.275,,,,,,,,,,
28176,31.569,8.594,8.274,,,,,,,,,,
28188,32.165,8.332,8.277,,,,,,,,,,
28200,32.761,8.246,8.273,,,,,,,,,,
28212,33.356,8.157,8.271,,,,,,,,,,
28224,33.951,7.605,8.267,,,,,,,,,,
28236,34.547,8.622,8.27,,,,,,,,,,
28248,35.142,8.246,8.267,,,,,,,,,,
28260,35.737,8.423,8.265,,,,,,,,,,
28272,36.332,8.261,8.265,,,,,,,,,,
28284,36.927,7.845,8.265,,,,,,,,,,
