Time[ms],"PL.CMD([Axis1] Position command)[deg]","VL.CMD([Axis1] Velocity command)[rpm]","VL.FBFILTER([Axis1] Velocity feedback filter)[rpm]",,,,,,,#ParentName,#Name,#Type,#Value
51024,320.79,7.635,7.8,,,,,,,,,,
51036,321.351,7.735,7.798,,,,,,,,,,
51048,321.913,7.417,7.8,,,,,,,,,,
51060,322.475,7.581,7.807,,,,,,,,,,
51072,323.037,8.019,7.805,,,,,,,,,,
51084,323.599,8.086,7.81,,,,,,,,,,
51096,324.161,7.413,7.805,,,,,,,,,,
51108,324.724,7.467,7.808,,,,,,,,,,
51120,325.286,8.339,7.811,,,,,,,,,,
51132,325.848,8.11,7.81,,,,,,,,,,
51144,326.411,7.68,7.813,,,,,,,,,,
51156,326.974,8.165,7.814,,,,,,,,,,
51168,327.536,7.495,7.813,,,,,,,,,,
51180,328.099,7.878,7.818,,,,,,,,,,
51192,328.662,8.011,7.816,,,,,,,,,,
51204,329.225,8.279,7.821,,,,,,,,,,
51216,329.788,7.102,7.817,,,,,,,,,,
51228,330.352,8.402,7.822,,,,,,,,,,
51240,330.915,8.437,7.826,,,,,,,,,,
51252,331.479,7.704,7.823,,,,,,,,,,
51264,332.042,7.882,7.825,,,,,,,,,,
51276,332.606,8.067,7.828,,,,,,,,,,
51288,333.17,8.16,7.83,,,,,,,,,,
51300,333.734,7.925,7.834,,,,,,,,,,
51312,334.298,8.06,7.834,,,,,,,,,,
51324,334.862,7.772,7.832,,,,,,,,,,
51336,335.426,7.643,7.835,,,,,,,,,,
51348,335.991,8.849,7.838,,,,,,,,,,
51360,336.556,8.059,7.841,,,,,,,,,,
51372,337.12,7.706,7.842,,,,,,,,,,
51384,337.685,7.584,7.841,,,,,,,,,,
51396,338.249,8.175,7.843,,,,,,,,,,
51408,338.815,8.229,7.847,,,,,,,,,,
51420,339.38,7.727,7.847,,,,,,,,,,
51432,339.945,7.851,7.851,,,,,,,,,,
51444,340.51,8.036,7.847,,,,,,,,,,
51456,341.076,7.722,7.852,,,,,,,,,,
51468,341.641,8.226,7.852,,,,,,,,,,
51480,342.207,7.471,7.851,,,,,,,,,,
51492,342.773,8.414,7.863,,,,,,,,,,
51504,343.339,7.533,7.857,,,,,,,,,,
51516,343.905,8.097,7.862,,,,,,,,,,
51528,344.471,7.675,7.86,,,,,,,,,,
51540,345.038,7.854,7.862,,,,,,,,,,
51552,345.604,7.689,7.869,,,,,,,,,,
51564,346.171,8.265,7.869,,,,,,,,,,
51576,346.737,7.66,7.869,,,,,,,,,,
51588,347.304,7.518,7.871,,,,,,,,,,
51600,347.871,8.382,7.87,,,,,,,,,,
51612,348.438,7.749,7.873,,,,,,,,,,
51624,349.006,8.286,7.88,,,,,,,,,,
51636,349.573,6.901,7.873,,,,,,,,,,
51648,350.14,8.263,7.88,,,,,,,,,,
51660,350.708,7.55,7.88,,,,,,,,,,
51672,351.275,7.817,7.881,,,,,,,,,,
51684,351.843,7.731,7.888,,,,,,,,,,
51696,352.411,8.055,7.884,,,,,,,,,,
51708,352.979,8.08,7.889,,,,,,,,,,
51720,353.547,7.611,7.887,,,,,,,,,,
51732,354.115,7.936,7.887,,,,,,,,,,
51744,354.684,7.734,7.891,,,,,,,,,,
51756,355.252,8.47,7.898,,,,,,,,,,
51768,355.821,6.657,7.89,,,,,,,,,,
51780,356.389,8.158,7.897,,,,,,,,,,
51792,356.958,7.624,7.897,,,,,,,,,,
51804,357.527,7.874,7.9,,,,,,,,,,
51816,358.097,7.83,7.906,,,,,,,,,,
51828,358.666,7.402,7.903,,,,,,,,,,
51840,359.235,8.209,7.906,,,,,,,,,,
51852,359.804,7.717,7.906,,,,,,,,,,
51864,0.273,8.699,7.91,,,,,,,,,,
51876,0.843,7.772,7.909,,,,,,,,,,
51888,1.413,8.81,7.916,,,,,,,,,,
51900,1.983,7.752,7.912,,,,,,,,,,
51912,2.553,7.998,7.915,,,,,,,,,,
51924,3.123,7.842,7.914,,,,,,,,,,
51936,3.693,8.397,7.917,,,,,,,,,,
51948,4.264,7.773,7.921,,,,,,,,,,
51960,4.834,7.739,7.923,,,,,,,,,,
51972,5.405,7.82,7.92,,,,,,,,,,
51984,5.975,7.901,7.923,,,,,,,,,,
51996,6.546,8.092,7.924,,,,,,,,,,
52008,7.117,7.079,7.925,,,,,,,,,,
52020,7.688,8.185,7.934,,,,,,,,,,
52032,8.258,7.804,7.927,,,,,,,,,,
52044,8.83,7.211,7.932,,,,,,,,,,
52056,9.4,7.683,7.922,,,,,,,,,,
52068,9.972,7.631,7.925,,,,,,,,,,
52080,10.543,7.792,7.931,,,,,,,,,,
52092,11.116,7.897,7.94,,,,,,,,,,
52104,11.687,7.888,7.934,,,,,,,,,,
52116,12.259,8.407,7.944,,,,,,,,,,
52128,12.831,8.356,7.943,,,,,,,,,,
52140,13.403,7.752,7.944,,,,,,,,,,
52152,13.975,7.791,7.944,,,,,,,,,,
52164,14.548,8.523,7.951,,,,,,,,,,
52176,15.119,7.981,7.945,,,,,,,,,,
52188,15.692,8.245,7.949,,,,,,,,,,
52200,16.265,7.968,7.949,,,,,,,,,,
52212,16.838,8.106,7.954,,,,,,,,,,
52224,17.41,7.618,7.95,,,,,,,,,,
52236,17.983,7.723,7.955,,,,,,,,,,
52248,18.556,7.908,7.953,,,,,,,,,,
52260,19.129,7.731,7.958,,,,,,,,,,
52272,19.702,7.711,7.957,,,,,,,,,,
52284,20.275,7.554,7.96,,,,,,,,,,
52296,20.848,7.989,7.961,,,,,,,,,,
52308,21.422,7.683,7.963,,,,,,,,,,
52320,21.995,7.881,7.961,,,,,,,,,,
52332,22.569,7.896,7.964,,,,,,,,,,
52344,23.142,8.115,7.965,,,,,,,,,,
52356,23.716,7.277,7.965,,,,,,,,,,
52368,24.29,7.957,7.965,,,,,,,,,,
52380,24.864,8.034,7.973,,,,,,,,,,
52392,25.437,8,7.97,,,,,,,,,,
52404,26.012,7.922,7.971,,,,,,,,,,
52416,26.585,8.117,7.97,,,,,,,,,,
52428,27.16,8.151,7.976,,,,,,,,,,
52440,27.734,7.81,7.973,,,,,,,,,,
52452,28.309,8.143,7.98,,,,,,,,,,
52464,28.883,7.829,7.975,,,,,,,,,,
52476,29.457,7.067,7.973,,,,,,,,,,
52488,30.031,7.805,7.978,,,,,,,,,,
52500,30.606,7.759,7.979,,,,,,,,,,
52512,31.18,8.509,7.981,,,,,,,,,,
52524,31.756,7.679,7.984,,,,,,,,,,
52536,32.33,8.295,7.984,,,,,,,,,,
52548,32.905,8.171,7.984,,,,,,,,,,
52560,33.48,8.018,7.985,,,,,,,,,,
52572,34.055,7.976,7.982,,,,,,,,,,
52584,34.63,8.387,7.986,,,,,,,,,,
52596,35.205,7.923,7.985,,,,,,,,,,
52608,35.78,7.876,7.989,,,,,,,,,,
52620,36.356,7.871,7.987,,,,,,,,,,
52632,36.931,7.9,7.99,,,,,,,,,,
52644,37.506,7.808,7.988,,,,,,,,,,
52656,38.082,7.899,7.995,,,,,,,,,,
52668,38.657,7.959,7.993,,,,,,,,,,
52680,39.233,8.045,7.997,,,,,,,,,,
52692,39.808,7.644,7.991,,,,,,,,,,
52704,40.384,8.303,7.995,,,,,,,,,,
52716,40.96,8.285,7.994,,,,,,,,,,
52728,41.536,7.357,7.998,,,,,,,,,,
52740,42.112,8.356,7.997,,,,,,,,,,
52752,42.688,7.72,8.003,,,,,,,,,,
52764,43.264,8.07,7.999,,,,,,,,,,
52776,43.84,8.524,8.003,,,,,,,,,,
52788,44.416,8.044,7.999,,,,,,,,,,
52800,44.992,7.722,8.001,,,,,,,,,,
52812,45.568,7.946,8.004,,,,,,,,,,
52824,46.145,7.919,8.003,,,,,,,,,,
52836,46.721,8.17,8.003,,,,,,,,,,
52848,47.297,7.256,8,,,,,,,,,,
52860,47.874,7.906,8.003,,,,,,,,,,
52872,48.45,8.141,8.005,,,,,,,,,,
52884,49.027,7.968,8.009,,,,,,,,,,
52896,49.603,8.356,8.01,,,,,,,,,,
52908,50.18,8.099,8.012,,,,,,,,,,
52920,50.756,7.834,8.006,,,,,,,,,,
52932,51.333,7.887,8.006,,,,,,,,,,
52944,51.91,7.982,8.009,,,,,,,,,,
52956,52.486,8.092,8.008,,,,,,,,,,
52968,53.063,7.176,8.009,,,,,,,,,,
52980,53.64,7.864,8.01,,,,,,,,,,
52992,54.217,8.247,8.011,,,,,,,,,,
53004,54.793,7.185,8.008,,,,,,,,,,
53016,55.37,8.163,8.01,,,,,,,,,,
53028,55.947,7.588,8.008,,,,,,,,,,
53040,56.524,7.816,8.016,,,,,,,,,,
53052,57.101,8.167,8.013,,,,,,,,,,
53064,57.678,8.017,8.016,,,,,,,,,,
53076,58.255,8.356,8.014,,,,,,,,,,
53088,58.832,7.6,8.013,,,,,,,,,,
53100,59.409,8.275,8.011,,,,,,,,,,
53112,59.986,7.907,8.015,,,,,,,,,,
53124,60.563,6.786,8.012,,,,,,,,,,
53136,61.14,7.849,8.017,,,,,,,,,,
53148,61.717,7.728,8.015,,,,,,,,,,
53160,62.294,8.021,8.014,,,,,,,,,,
53172,62.871,8.058,8.014,,,,,,,,,,
53184,63.448,7.945,8.012,,,,,,,,,,
53196,64.025,8.178,8.018,,,,,,,,,,
53208,64.602,7.993,8.013,,,,,,,,,,
53220,65.18,8.401,8.018,,,,,,,,,,
53232,65.756,7.936,8.014,,,,,,,,,,
53244,66.333,7.052,8.01,,,,,,,,,,
53256,66.91,7.828,8.012,,,,,,,,,,
53268,67.487,7.693,8.013,,,,,,,,,,
53280,68.065,8.536,8.016,,,,,,,,,,
53292,68.642,7.808,8.016,,,,,,,,,,
53304,69.219,8.241,8.014,,,,,,,,,,
53316,69.795,7.896,8.01,,,,,,,,,,
53328,70.373,8.042,8.014,,,,,,,,,,
53340,70.949,8.223,8.012,,,,,,,,,,
53352,71.526,7.93,8.016,,,,,,,,,,
53364,72.104,7.813,8.012,,,,,,,,,,
53376,72.681,8.013,8.016,,,,,,,,,,
53388,73.257,8.413,8.012,,,,,,,,,,
53400,73.834,8.351,8.012,,,,,,,,,,
53412,74.411,7.843,8.01,,,,,,,,,,
53424,74.988,8.191,8.011,,,,,,,,,,
53436,75.564,7.708,8.011,,,,,,,,,,
53448,76.141,7.957,8.013,,,,,,,,,,
53460,76.718,8.303,8.011,,,,,,,,,,
53472,77.294,8.105,8.009,,,,,,,,,,
53484,77.871,8.175,8.008,,,,,,,,,,
53496,78.447,8.497,8.008,,,,,,,,,,
53508,79.024,8.385,8.01,,,,,,,,,,
53520,79.601,8.229,8.006,,,,,,,,,,
53532,80.178,7.87,8.012,,,,,,,,,,
53544,80.753,8.317,8.006,,,,,,,,,,
53556,81.33,7.764,8.005,,,,,,,,,,
53568,81.906,8.183,8.005,,,,,,,,,,
53580,82.483,8.346,8.005,,,,,,,,,,
53592,83.059,8.288,8.005,,,,,,,,,,
53604,83.636,7.867,8.006,,,,,,,,,,
53616,84.211,8.449,8.005,,,,,,,,,,
53628,84.788,8.049,8.001,,,,,,,,,,
53640,85.364,7.974,8.002,,,,,,,,,,
53652,85.94,8.005,8,,,,,,,,,,
53664,86.516,8.609,8.003,,,,,,,,,,
53676,87.092,7.881,7.999,,,,,,,,,,
53688,87.668,8.478,8.003,,,,,,,,,,
53700,88.243,8.68,7.998,,,,,,,,,,
53712,88.819,8.187,7.998,,,,,,,,,,
53724,89.395,7.668,7.994,,,,,,,,,,
53736,89.971,8.508,7.997,,,,,,,,,,
53748,90.546,7.716,7.993,,,,,,,,,,
53760,91.122,7.783,7.998,,,,,,,,,,
53772,91.697,8.503,7.993,,,,,,,,,,
53784,92.273,8.32,7.994,,,,,,,,,,
53796,92.848,8.053,7.991,,,,,,,,,,
53808,93.423,7.884,7.989,,,,,,,,,,
53820,93.998,8.3,7.99,,,,,,,,,,
53832,94.574,7.878,7.99,,,,,,,,,,
53844,95.149,7.84,7.987,,,,,,,,,,
53856,95.723,9.011,7.988,,,,,,,,,,
53868,96.298,8.054,7.985,,,,,,,,,,
53880,96.873,8.028,7.984,,,,,,,,,,
53892,97.448,8.07,7.982,,,,,,,,,,
53904,98.023,7.856,7.984,,,,,,,,,,
53916,98.598,8.013,7.983,,,,,,,,,,
53928,99.172,7.378,7.976,,,,,,,,,,
53940,99.747,8.016,7.982,,,,,,,,,,
53952,100.32,7.862,7.966,,,,,,,,,,
53964,100.894,7.913,7.969,,,,,,,,,,
53976,101.469,8.556,7.972,,,,,,,,,,
53988,102.044,8.204,7.98,,,,,,,,,,
54000,102.618,7.874,7.976,,,,,,,,,,
54012,103.192,7.833,7.977,,,,,,,,,,
54024,103.766,8.348,7.972,,,,,,,,,,
54036,104.34,8.31,7.972,,,,,,,,,,
54048,104.914,7.655,7.971,,,,,,,,,,
54060,105.488,8.341,7.976,,,,,,,,,,
54072,106.061,8.188,7.97,,,,,,,,,,
54084,106.635,8.112,7.969,,,,,,,,,,
54096,107.209,7.469,7.967,,,,,,,,,,
54108,107.782,8.463,7.969,,,,,,,,,,
54120,108.357,7.544,7.973,,,,,,,,,,
54132,108.93,7.814,7.974,,,,,,,,,,
54144,109.503,7.993,7.964,,,,,,,,,,
54156,110.074,7.757,7.944,,,,,,,,,,
54168,110.648,8.288,7.957,,,,,,,,,,
54180,111.222,7.683,7.957,,,,,,,,,,
54192,111.795,8.036,7.96,,,,,,,,,,
54204,112.368,8.276,7.963,,,,,,,,,,
54216,112.94,7.966,7.955,,,,,,,,,,
54228,113.513,9.033,7.959,,,,,,,,,,
54240,114.086,8.432,7.952,,,,,,,,,,
54252,114.658,8.302,7.953,,,,,,,,,,
54264,115.231,7.515,7.949,,,,,,,,,,
54276,115.803,8.685,7.955,,,,,,,,,,
54288,116.375,8.274,7.949,,,,,,,,,,
54300,116.948,7.691,7.948,,,,,,,,,,
54312,117.52,7.985,7.944,,,,,,,,,,
54324,118.092,7.741,7.945,,,,,,,,,,
54336,118.663,7.966,7.943,,,,,,,,,,
54348,119.236,7.172,7.945,,,,,,,,,,
54360,119.807,7.927,7.94,,,,,,,,,,
54372,120.379,8.25,7.943,,,,,,,,,,
54384,120.95,8.724,7.938,,,,,,,,,,
54396,121.522,7.413,7.934,,,,,,,,,,
54408,122.093,7.682,7.935,,,,,,,,,,
54420,122.664,8.042,7.94,,,,,,,,,,
54432,123.235,7.619,7.931,,,,,,,,,,
54444,123.806,8.073,7.93,,,,,,,,,,
54456,124.376,7.764,7.926,,,,,,,,,,
54468,124.947,8.631,7.927,,,,,,,,,,
54480,125.518,7.82,7.927,,,,,,,,,,
54492,126.089,8.24,7.929,,,,,,,,,,
54504,126.659,8.693,7.927,,,,,,,,,,
54516,127.229,8.442,7.922,,,,,,,,,,
54528,127.799,7.886,7.918,,,,,,,,,,
54540,128.37,7.74,7.92,,,,,,,,,,
54552,128.94,8.151,7.923,,,,,,,,,,
54564,129.51,7.79,7.917,,,,,,,,,,
54576,130.08,7.583,7.914,,,,,,,,,,
54588,130.649,7.924,7.912,,,,,,,,,,
54600,131.219,8.293,7.912,,,,,,,,,,
54612,131.789,7.786,7.911,,,,,,,,,,
54624,132.358,7.394,7.909,,,,,,,,,,
54636,132.927,7.246,7.904,,,,,,,,,,
54648,133.496,7.78,7.904,,,,,,,,,,
54660,134.065,7.821,7.902,,,,,,,,,,
54672,134.634,7.327,7.902,,,,,,,,,,
54684,135.203,7.761,7.902,,,,,,,,,,
54696,135.771,8.165,7.902,,,,,,,,,,
54708,136.34,7.797,7.899,,,,,,,,,,
54720,136.908,7.972,7.895,,,,,,,,,,
54732,137.477,8.081,7.893,,,,,,,,,,
54744,138.044,8.022,7.892,,,,,,,,,,
54756,138.613,8.151,7.893,,,,,,,,,,
54768,139.181,6.708,7.886,,,,,,,,,,
54780,139.749,7.959,7.889,,,,,,,,,,
54792,140.316,7.942,7.884,,,,,,,,,,
54804,140.884,7.391,7.883,,,,,,,,,,
54816,141.451,7.704,7.885,,,,,,,,,,
54828,142.018,8.191,7.882,,,,,,,,,,
54840,142.585,8.075,7.877,,,,,,,,,,
54852,143.153,7.917,7.878,,,,,,,,,,
54864,143.72,7.658,7.875,,,,,,,,,,
54876,144.287,8.269,7.875,,,,,,,,,,
54888,144.853,8.544,7.874,,,,,,,,,,
54900,145.42,7.067,7.868,,,,,,,,,,
54912,145.985,8.295,7.862,,,,,,,,,,
54924,146.552,7.781,7.862,,,,,,,,,,
54936,147.119,8.682,7.866,,,,,,,,,,
54948,147.685,7.749,7.867,,,,,,,,,,
54960,148.251,7.809,7.864,,,,,,,,,,
54972,148.817,7.722,7.86,,,,,,,,,,
54984,149.382,8.12,7.858,,,,,,,,,,
54996,149.948,8.362,7.856,,,,,,,,,,
55008,150.514,7.88,7.857,,,,,,,,,,
55020,151.079,7.508,7.853,,,,,,,,,,
55032,151.644,7.43,7.851,,,,,,,,,,
55044,152.208,8.541,7.844,,,,,,,,,,
55056,152.774,7.995,7.845,,,,,,,,,,
55068,153.339,7.93,7.844,,,,,,,,,,
55080,153.903,7.856,7.844,,,,,,,,,,
55092,154.468,8.391,7.843,,,,,,,,,,
55104,155.032,7.988,7.841,,,,,,,,,,
55116,155.597,7.248,7.838,,,,,,,,,,
55128,156.161,7.567,7.837,,,,,,,,,,
55140,156.726,8.128,7.839,,,,,,,,,,
55152,157.289,7.569,7.835,,,,,,,,,,
55164,157.853,8.151,7.832,,,,,,,,,,
55176,158.416,7.508,7.828,,,,,,,,,,
55188,158.98,8.266,7.83,,,,,,,,,,
55200,159.544,7.583,7.83,,,,,,,,,,
55212,160.107,8.09,7.826,,,,,,,,,,
55224,160.67,7.782,7.823,,,,,,,,,,
55236,161.234,7.364,7.821,,,,,,,,,,
55248,161.797,8.056,7.82,,,,,,,,,,
55260,162.36,8.022,7.823,,,,,,,,,,
55272,162.922,8.512,7.82,,,,,,,,,,
55284,163.485,7.706,7.817,,,,,,,,,,
55296,164.048,7.917,7.814,,,,,,,,,,
55308,164.61,7.942,7.814,,,,,,,,,,
55320,165.173,8.032,7.817,,,,,,,,,,
55332,165.735,7.512,7.809,,,,,,,,,,
55344,166.297,7.966,7.809,,,,,,,,,,
55356,166.86,7.123,7.807,,,,,,,,,,
55368,167.422,7.643,7.803,,,,,,,,,,
55380,167.984,7.527,7.809,,,,,,,,,,
55392,168.545,7.925,7.805,,,,,,,,,,
55404,169.107,7.621,7.801,,,,,,,,,,
55416,169.669,8.059,7.801,,,,,,,,,,
55428,170.23,7.734,7.8,,,,,,,,,,
55440,170.792,8.332,7.801,,,,,,,,,,
55452,171.353,7.722,7.795,,,,,,,,,,
55464,171.914,7.654,7.794,,,,,,,,,,
55476,172.475,6.969,7.793,,,,,,,,,,
55488,173.036,7.453,7.79,,,,,,,,,,
55500,173.597,7.423,7.794,,,,,,,,,,
55512,174.158,6.885,7.787,,,,,,,,,,
55524,174.719,7.121,7.786,,,,,,,,,,
55536,175.279,7.933,7.788,,,,,,,,,,
55548,175.84,7.668,7.785,,,,,,,,,,
55560,176.4,7.808,7.786,,,,,,,,,,
55572,176.96,7.592,7.782,,,,,,,,,,
55584,177.521,7.529,7.781,,,,,,,,,,
55596,178.081,7.574,7.78,,,,,,,,,,
55608,178.641,7.688,7.781,,,,,,,,,,
55620,179.201,7.658,7.78,,,,,,,,,,
55632,179.761,7.262,7.777,,,,,,,,,,
55644,180.321,7.303,7.773,,,,,,,,,,
55656,180.88,8.195,7.775,,,,,,,,,,
55668,181.441,7.546,7.777,,,,,,,,,,
55680,182,7.903,7.773,,,,,,,,,,
55692,182.559,7.686,7.771,,,,,,,,,,
55704,183.119,7.487,7.769,,,,,,,,,,
55716,183.678,8.238,7.768,,,,,,,,,,
55728,184.238,8.369,7.773,,,,,,,,,,
55740,184.796,7.842,7.767,,,,,,,,,,
55752,185.355,7.942,7.764,,,,,,,,,,
55764,185.915,6.996,7.764,,,,,,,,,,
55776,186.474,7.783,7.763,,,,,,,,,,
55788,187.033,7.245,7.765,,,,,,,,,,
55800,187.591,7.617,7.763,,,,,,,,,,
55812,188.15,7.299,7.758,,,,,,,,,,
55824,188.709,7.938,7.761,,,,,,,,,,
55836,189.267,7.492,7.76,,,,,,,,,,
55848,189.826,8.151,7.759,,,,,,,,,,
55860,190.384,7.879,7.758,,,,,,,,,,
55872,190.942,8.34,7.757,,,,,,,,,,
55884,191.501,6.118,7.751,,,,,,,,,,
55896,192.059,7.723,7.758,,,,,,,,,,
55908,192.617,7.407,7.752,,,,,,,,,,
55920,193.176,7.683,7.752,,,,,,,,,,
55932,193.733,7.486,7.749,,,,,,,,,,
55944,194.291,7.735,7.751,,,,,,,,,,
55956,194.85,7.583,7.752,,,,,,,,,,
55968,195.408,7.549,7.746,,,,,,,,,,
55980,195.965,7.728,7.744,,,,,,,,,,
55992,196.523,8.238,7.749,,,,,,,,,,
56004,197.081,7.682,7.747,,,,,,,,,,
56016,197.638,7.909,7.748,,,,,,,,,,
56028,198.196,7.593,7.744,,,,,,,,,,
56040,198.753,7.393,7.741,,,,,,,,,,
56052,199.311,8.433,7.744,,,,,,,,,,
56064,199.869,7.521,7.748,,,,,,,,,,
56076,200.426,7.958,7.744,,,,,,,,,,
56088,200.983,7.708,7.741,,,,,,,,,,
56100,201.541,7.864,7.745,,,,,,,,,,
56112,202.097,8.069,7.74,,,,,,,,,,
56124,202.655,8.467,7.748,,,,,,,,,,
56136,203.212,7.021,7.743,,,,,,,,,,
56148,203.768,7.845,7.738,,,,,,,,,,
56160,204.326,6.128,7.734,,,,,,,,,,
56172,204.883,7.312,7.74,,,,,,,,,,
56184,205.439,8.009,7.735,,,,,,,,,,
56196,205.996,7.878,7.735,,,,,,,,,,
56208,206.553,7.516,7.731,,,,,,,,,,
56220,207.11,7.691,7.731,,,,,,,,,,
56232,207.667,7.86,7.735,,,,,,,,,,
56244,208.223,7.997,7.73,,,,,,,,,,
56256,208.78,8.137,7.728,,,,,,,,,,
56268,209.336,7.562,7.732,,,,,,,,,,
56280,209.893,7.785,7.732,,,,,,,,,,
56292,210.449,7.567,7.731,,,,,,,,,,
56304,211.006,8.456,7.73,,,,,,,,,,
56316,211.562,7.119,7.725,,,,,,,,,,
56328,212.118,8.363,7.729,,,,,,,,,,
56340,212.675,7.479,7.732,,,,,,,,,,
56352,213.231,7.687,7.727,,,,,,,,,,
56364,213.787,7.724,7.724,,,,,,,,,,
56376,214.344,7.718,7.727,,,,,,,,,,
56388,214.9,7.747,7.726,,,,,,,,,,
56400,215.456,7.935,7.729,,,,,,,,,,
56412,216.013,6.993,7.723,,,,,,,,,,
56424,216.568,6.864,7.722,,,,,,,,,,
56436,217.125,8.06,7.723,,,,,,,,,,
56448,217.682,7.176,7.729,,,,,,,,,,
56460,218.237,8.34,7.726,,,,,,,,,,
56472,218.794,7.727,7.724,,,,,,,,,,
56484,219.35,7.783,7.725,,,,,,,,,,
56496,219.906,7.297,7.723,,,,,,,,,,
56508,220.462,7.888,7.728,,,,,,,,,,
56520,221.018,7.417,7.725,,,,,,,,,,
56532,221.574,8.557,7.725,,,,,,,,,,
56544,222.13,7.984,7.726,,,,,,,,,,
56556,222.687,7.797,7.731,,,,,,,,,,
56568,223.243,7.591,7.724,,,,,,,,,,
56580,223.799,7.575,7.723,,,,,,,,,,
56592,224.355,7.64,7.724,,,,,,,,,,
56604,224.912,7.735,7.725,,,,,,,,,,
56616,225.468,7.905,7.731,,,,,,,,,,
56628,226.024,7.217,7.725,,,,,,,,,,
56640,226.58,7.742,7.723,,,,,,,,,,
56652,227.137,7.691,7.728,,,,,,,,,,
56664,227.693,7.925,7.728,,,,,,,,,,
56676,228.249,7.618,7.724,,,,,,,,,,
56688,228.806,7.526,7.728,,,,,,,,,,
56700,229.362,7.293,7.722,,,,,,,,,,
56712,229.918,7.951,7.726,,,,,,,,,,
56724,230.475,7.365,7.729,,,,,,,,,,
56736,231.031,8.232,7.721,,,,,,,,,,
56748,231.587,7.709,7.722,,,,,,,,,,
56760,232.144,8.023,7.727,,,,,,,,,,
56772,232.701,7.524,7.731,,,,,,,,,,
56784,233.257,8.11,7.732,,,,,,,,,,
56796,233.813,7.568,7.729,,,,,,,,,,
56808,234.37,8.093,7.73,,,,,,,,,,
56820,234.926,7.84,7.729,,,,,,,,,,
56832,235.484,7.259,7.734,,,,,,,,,,
56844,236.039,8.009,7.729,,,,,,,,,,
56856,236.596,7.03,7.728,,,,,,,,,,
56868,237.153,7.792,7.731,,,,,,,,,,
56880,237.71,7.437,7.731,,,,,,,,,,
56892,238.267,8.212,7.735,,,,,,,,,,
56904,238.823,7.697,7.733,,,,,,,,,,
56916,239.38,8.188,7.731,,,,,,,,,,
56928,239.937,7.337,7.733,,,,,,,,,,
56940,240.494,7.796,7.738,,,,,,,,,,
56952,241.05,8.307,7.733,,,,,,,,,,
56964,241.607,7.626,7.731,,,,,,,,,,
56976,242.164,7.449,7.734,,,,,,,,,,
56988,242.721,7.676,7.733,,,,,,,,,,
57000,243.278,7.753,7.738,,,,,,,,,,
57012,243.835,8.219,7.733,,,,,,,,,,
57024,244.392,7.635,7.733,,,,,,,,,,
57036,244.949,8.303,7.74,,,,,,,,,,
57048,245.506,7.617,7.739,,,,,,,,,,
57060,246.063,7.985,7.739,,,,,,,,,,
57072,246.62,7.846,7.736,,,,,,,,,,
57084,247.177,7.9,7.736,,,,,,,,,,
57096,247.735,7.867,7.738,,,,,,,,,,
57108,248.293,7.117,7.744,,,,,,,,,,
57120,248.849,7.129,7.739,,,,,,,,,,
57132,249.407,7.715,7.74,,,,,,,,,,
57144,249.965,7.996,7.742,,,,,,,,,,
57156,250.522,7.713,7.744,,,,,,,,,,
57168,251.08,8.338,7.744,,,,,,,,,,
57180,251.637,7.463,7.744,,,,,,,,,,
57192,252.195,7.737,7.74,,,,,,,,,,
57204,252.753,7.44,7.744,,,,,,,,,,
57216,253.311,7.869,7.75,,,,,,,,,,
57228,253.868,8.444,7.748,,,,,,,,,,
57240,254.426,7.884,7.746,,,,,,,,,,
57252,254.984,7.283,7.746,,,,,,,,,,
57264,255.542,7.914,7.751,,,,,,,,,,
57276,256.1,7.7,7.753,,,,,,,,,,
57288,256.658,8.808,7.754,,,,,,,,,,
57300,257.216,7.431,7.748,,,,,,,,,,
57312,257.774,8.259,7.758,,,,,,,,,,
57324,258.333,7.557,7.757,,,,,,,,,,
57336,258.891,8.159,7.756,,,,,,,,,,
57348,259.449,7.875,7.755,,,,,,,,,,
57360,260.007,7.837,7.753,,,,,,,,,,
57372,260.566,7.326,7.756,,,,,,,,,,
57384,261.125,7.594,7.759,,,,,,,,,,
57396,261.683,7.026,7.755,,,,,,,,,,
57408,262.242,7.824,7.758,,,,,,,,,,
57420,262.801,7.91,7.758,,,,,,,,,,
57432,263.36,8.107,7.764,,,,,,,,,,
57444,263.919,7.786,7.763,,,,,,,,,,
57456,264.478,7.758,7.759,,,,,,,,,,
57468,265.036,8.078,7.76,,,,,,,,,,
57480,265.596,8.168,7.763,,,,,,,,,,
57492,266.155,7.665,7.766,,,,,,,,,,
57504,266.714,7.683,7.769,,,,,,,,,,
57516,267.273,7.515,7.767,,,,,,,,,,
57528,267.832,8.017,7.766,,,,,,,,,,
57540,268.392,8.643,7.77,,,,,,,,,,
57552,268.952,7.692,7.772,,,,,,,,,,
57564,269.511,8.29,7.771,,,,,,,,,,
57576,270.07,7.932,7.773,,,,,,,,,,
57588,270.63,8.417,7.772,,,,,,,,,,
57600,271.19,8.067,7.773,,,,,,,,,,
57612,271.75,7.779,7.779,,,,,,,,,,
57624,272.31,7.888,7.775,,,,,,,,,,
57636,272.87,7.79,7.776,,,,,,,,,,
57648,273.43,7.823,7.776,,,,,,,,,,
57660,273.99,8.318,7.779,,,,,,,,,,
57672,274.55,7.642,7.781,,,,,,,,,,
57684,275.11,8.353,7.782,,,,,,,,,,
