Time[ms],"PL.CMD([Axis1] Position command)[deg]","VL.CMD([Axis1] Velocity command)[rpm]","VL.FBFILTER([Axis1] Velocity feedback filter)[rpm]",,,,,,,#ParentName,#Name,#Type,#Value
14784,211.086,11.362,10.773,,,,,,,,,,
14796,211.862,10.381,10.768,,,,,,,,,,
14808,212.637,11.058,10.767,,,,,,,,,,
14820,213.412,10.697,10.767,,,,,,,,,,
14832,214.186,10.118,10.761,,,,,,,,,,
14844,214.961,10.247,10.76,,,,,,,,,,
14856,215.736,10.875,10.759,,,,,,,,,,
14868,216.51,10.894,10.756,,,,,,,,,,
14880,217.285,10.714,10.757,,,,,,,,,,
14892,218.058,11.021,10.75,,,,,,,,,,
14904,218.832,10.518,10.753,,,,,,,,,,
14916,219.606,10.538,10.743,,,,,,,,,,
14928,220.379,10.953,10.746,,,,,,,,,,
14940,221.152,11.196,10.741,,,,,,,,,,
14952,221.925,10.742,10.743,,,,,,,,,,
14964,222.698,10.403,10.734,,,,,,,,,,
14976,223.471,10.713,10.736,,,,,,,,,,
14988,224.244,10.506,10.733,,,,,,,,,,
15000,225.016,10.76,10.729,,,,,,,,,,
15012,225.788,11.417,10.727,,,,,,,,,,
15024,226.56,11.176,10.725,,,,,,,,,,
15036,227.332,10.065,10.722,,,,,,,,,,
15048,228.104,10.39,10.718,,,,,,,,,,
15060,228.875,10.637,10.715,,,,,,,,,,
15072,229.647,10.731,10.715,,,,,,,,,,
15084,230.418,10.45,10.713,,,,,,,,,,
15096,231.188,10.701,10.706,,,,,,,,,,
15108,231.96,10.209,10.711,,,,,,,,,,
15120,232.73,10.138,10.699,,,,,,,,,,
15132,233.5,10.756,10.7,,,,,,,,,,
15144,234.27,11.539,10.696,,,,,,,,,,
15156,235.041,11.27,10.704,,,,,,,,,,
15168,235.81,10.42,10.695,,,,,,,,,,
15180,236.578,10.81,10.684,,,,,,,,,,
15192,237.348,10.258,10.683,,,,,,,,,,
15204,238.118,10.197,10.681,,,,,,,,,,
15216,238.886,10.705,10.677,,,,,,,,,,
15228,239.655,11.051,10.679,,,,,,,,,,
15240,240.423,10.419,10.673,,,,,,,,,,
15252,241.191,10.892,10.67,,,,,,,,,,
15264,241.96,10.553,10.672,,,,,,,,,,
15276,242.727,10.737,10.663,,,,,,,,,,
15288,243.495,10.865,10.666,,,,,,,,,,
15300,244.262,10.731,10.659,,,,,,,,,,
15312,245.029,10.117,10.656,,,,,,,,,,
15324,245.795,10.913,10.652,,,,,,,,,,
15336,246.562,11.207,10.651,,,,,,,,,,
15348,247.328,11.1,10.646,,,,,,,,,,
15360,248.094,10.865,10.643,,,,,,,,,,
15372,248.86,10.611,10.64,,,,,,,,,,
15384,249.626,10.778,10.635,,,,,,,,,,
15396,250.391,11.001,10.634,,,,,,,,,,
15408,251.156,10.606,10.626,,,,,,,,,,
15420,251.921,10.237,10.627,,,,,,,,,,
15432,252.686,10.837,10.622,,,,,,,,,,
15444,253.45,11.074,10.621,,,,,,,,,,
15456,254.215,10.328,10.617,,,,,,,,,,
15468,254.978,10.377,10.612,,,,,,,,,,
15480,255.742,10.519,10.61,,,,,,,,,,
15492,256.505,10.432,10.605,,,,,,,,,,
15504,257.269,10.64,10.606,,,,,,,,,,
15516,258.031,10.934,10.598,,,,,,,,,,
15528,258.794,10.915,10.599,,,,,,,,,,
15540,259.557,10.089,10.591,,,,,,,,,,
15552,260.319,10.374,10.586,,,,,,,,,,
15564,261.081,10.174,10.585,,,,,,,,,,
15576,261.843,11.19,10.584,,,,,,,,,,
15588,262.605,10.505,10.581,,,,,,,,,,
15600,263.365,10.9,10.574,,,,,,,,,,
15612,264.127,11.37,10.58,,,,,,,,,,
15624,264.887,10.886,10.566,,,,,,,,,,
15636,265.648,10.36,10.566,,,,,,,,,,
15648,266.408,10.737,10.564,,,,,,,,,,
15660,267.168,10.872,10.556,,,,,,,,,,
15672,267.928,10.672,10.556,,,,,,,,,,
15684,268.687,10.571,10.551,,,,,,,,,,
15696,269.447,10.219,10.551,,,,,,,,,,
15708,270.205,10.94,10.54,,,,,,,,,,
15720,270.964,10.195,10.539,,,,,,,,,,
15732,271.723,10.211,10.538,,,,,,,,,,
15744,272.481,10.781,10.533,,,,,,,,,,
15756,273.239,10.508,10.533,,,,,,,,,,
15768,273.997,10.532,10.529,,,,,,,,,,
15780,274.754,10.566,10.527,,,,,,,,,,
15792,275.511,10.661,10.517,,,,,,,,,,
15804,276.268,9.959,10.516,,,,,,,,,,
15816,277.026,9.888,10.517,,,,,,,,,,
15828,277.782,10.348,10.511,,,,,,,,,,
15840,278.538,10.396,10.508,,,,,,,,,,
15852,279.294,10.786,10.504,,,,,,,,,,
15864,280.05,10.962,10.505,,,,,,,,,,
15876,280.805,10.244,10.495,,,,,,,,,,
15888,281.561,10.978,10.49,,,,,,,,,,
15900,282.316,10.66,10.492,,,,,,,,,,
15912,283.07,9.989,10.484,,,,,,,,,,
15924,283.825,9.982,10.485,,,,,,,,,,
15936,284.579,10.219,10.476,,,,,,,,,,
15948,285.334,10.86,10.477,,,,,,,,,,
15960,286.087,9.631,10.476,,,,,,,,,,
15972,286.841,10.264,10.471,,,,,,,,,,
15984,287.595,10.32,10.47,,,,,,,,,,
15996,288.348,9.641,10.461,,,,,,,,,,
16008,289.101,10.103,10.461,,,,,,,,,,
16020,289.854,10.092,10.46,,,,,,,,,,
16032,290.607,10.28,10.455,,,,,,,,,,
16044,291.359,10.407,10.454,,,,,,,,,,
16056,292.111,10.471,10.45,,,,,,,,,,
16068,292.863,10.952,10.45,,,,,,,,,,
16080,293.615,10.91,10.446,,,,,,,,,,
16092,294.367,10.916,10.439,,,,,,,,,,
16104,295.118,10.429,10.439,,,,,,,,,,
16116,295.87,10.478,10.436,,,,,,,,,,
16128,296.621,10.092,10.434,,,,,,,,,,
16140,297.372,10.569,10.431,,,,,,,,,,
16152,298.122,12.198,10.436,,,,,,,,,,
16164,298.872,11.325,10.426,,,,,,,,,,
16176,299.623,10.901,10.428,,,,,,,,,,
16188,300.374,11.07,10.435,,,,,,,,,,
16200,301.122,10.389,10.408,,,,,,,,,,
16212,301.872,9.916,10.402,,,,,,,,,,
16224,302.623,9.846,10.418,,,,,,,,,,
16236,303.372,10.646,10.408,,,,,,,,,,
16248,304.121,10.141,10.409,,,,,,,,,,
16260,304.87,11.468,10.408,,,,,,,,,,
16272,305.619,9.482,10.401,,,,,,,,,,
16284,306.368,10.088,10.401,,,,,,,,,,
16296,307.117,10.721,10.401,,,,,,,,,,
16308,307.865,10.765,10.399,,,,,,,,,,
16320,308.614,9.909,10.394,,,,,,,,,,
16332,309.362,9.797,10.395,,,,,,,,,,
16344,310.11,10.283,10.39,,,,,,,,,,
16356,310.857,10.31,10.387,,,,,,,,,,
16368,311.606,10.867,10.388,,,,,,,,,,
16380,312.353,10.293,10.387,,,,,,,,,,
16392,313.101,9.725,10.384,,,,,,,,,,
16404,313.849,10.346,10.385,,,,,,,,,,
16416,314.595,10.433,10.378,,,,,,,,,,
16428,315.343,9.695,10.377,,,,,,,,,,
16440,316.09,9.354,10.373,,,,,,,,,,
16452,316.836,10.31,10.372,,,,,,,,,,
16464,317.584,9.945,10.373,,,,,,,,,,
16476,318.33,10.517,10.368,,,,,,,,,,
16488,319.076,10.572,10.369,,,,,,,,,,
16500,319.823,10.488,10.369,,,,,,,,,,
16512,320.569,10.636,10.367,,,,,,,,,,
16524,321.315,10.287,10.368,,,,,,,,,,
16536,322.061,9.299,10.366,,,,,,,,,,
16548,322.807,9.194,10.356,,,,,,,,,,
16560,323.553,10.387,10.359,,,,,,,,,,
16572,324.299,9.738,10.355,,,,,,,,,,
16584,325.044,10.538,10.357,,,,,,,,,,
16596,325.79,10.791,10.356,,,,,,,,,,
16608,326.535,10.75,10.357,,,,,,,,,,
16620,327.281,10.291,10.356,,,,,,,,,,
16632,328.026,11.045,10.352,,,,,,,,,,
16644,328.771,9.546,10.35,,,,,,,,,,
16656,329.516,11.127,10.35,,,,,,,,,,
16668,330.261,10.265,10.349,,,,,,,,,,
16680,331.006,9.74,10.348,,,,,,,,,,
16692,331.751,9.902,10.346,,,,,,,,,,
16704,332.496,10.367,10.344,,,,,,,,,,
16716,333.241,10.427,10.346,,,,,,,,,,
16728,333.986,10.605,10.342,,,,,,,,,,
16740,334.73,10.808,10.346,,,,,,,,,,
16752,335.475,10.703,10.346,,,,,,,,,,
16764,336.22,10.229,10.339,,,,,,,,,,
16776,336.964,9.886,10.344,,,,,,,,,,
16788,337.709,9.953,10.339,,,,,,,,,,
16800,338.453,10.188,10.341,,,,,,,,,,
16812,339.198,11.044,10.341,,,,,,,,,,
16824,339.942,10.408,10.34,,,,,,,,,,
16836,340.687,10.539,10.34,,,,,,,,,,
16848,341.431,10.974,10.341,,,,,,,,,,
16860,342.176,9.925,10.337,,,,,,,,,,
16872,342.921,10.025,10.339,,,,,,,,,,
16884,343.665,10.344,10.341,,,,,,,,,,
16896,344.409,10.113,10.34,,,,,,,,,,
16908,345.154,10.353,10.338,,,,,,,,,,
16920,345.899,10.76,10.341,,,,,,,,,,
16932,346.644,9.905,10.344,,,,,,,,,,
16944,347.388,10.533,10.34,,,,,,,,,,
16956,348.132,9.737,10.339,,,,,,,,,,
16968,348.877,10.105,10.341,,,,,,,,,,
16980,349.622,10.612,10.343,,,,,,,,,,
16992,350.367,10.554,10.348,,,,,,,,,,
17004,351.112,10.358,10.345,,,,,,,,,,
17016,351.857,9.755,10.341,,,,,,,,,,
17028,352.602,10.056,10.347,,,,,,,,,,
17040,353.346,10.202,10.344,,,,,,,,,,
17052,354.092,10.236,10.348,,,,,,,,,,
17064,354.836,10.213,10.347,,,,,,,,,,
17076,355.582,10.372,10.35,,,,,,,,,,
17088,356.328,10.394,10.354,,,,,,,,,,
17100,357.073,10.707,10.351,,,,,,,,,,
17112,357.818,9.573,10.349,,,,,,,,,,
17124,358.564,9.961,10.351,,,,,,,,,,
17136,359.309,10.453,10.355,,,,,,,,,,
17148,360.055,9.808,10.356,,,,,,,,,,
17160,0.701,10.227,10.359,,,,,,,,,,
17172,1.447,9.953,10.36,,,,,,,,,,
17184,2.193,10.158,10.361,,,,,,,,,,
17196,2.939,10.584,10.362,,,,,,,,,,
17208,3.685,10.432,10.366,,,,,,,,,,
17220,4.432,9.639,10.364,,,,,,,,,,
17232,5.179,9.945,10.368,,,,,,,,,,
17244,5.926,9.984,10.372,,,,,,,,,,
17256,6.672,9.97,10.368,,,,,,,,,,
17268,7.419,10.512,10.371,,,,,,,,,,
17280,8.166,10.128,10.373,,,,,,,,,,
17292,8.913,10.291,10.376,,,,,,,,,,
17304,9.661,10.471,10.38,,,,,,,,,,
17316,10.408,10.419,10.382,,,,,,,,,,
17328,11.155,10.092,10.381,,,,,,,,,,
17340,11.903,11.081,10.383,,,,,,,,,,
17352,12.651,10.396,10.388,,,,,,,,,,
17364,13.399,10.782,10.387,,,,,,,,,,
17376,14.147,10.17,10.385,,,,,,,,,,
17388,14.897,10.126,10.403,,,,,,,,,,
17400,15.645,10.768,10.393,,,,,,,,,,
17412,16.393,10.282,10.392,,,,,,,,,,
17424,17.143,10.54,10.403,,,,,,,,,,
17436,17.892,10.326,10.404,,,,,,,,,,
17448,18.642,10.238,10.402,,,,,,,,,,
17460,19.391,10.467,10.407,,,,,,,,,,
17472,20.14,10.676,10.411,,,,,,,,,,
17484,20.891,10.577,10.414,,,,,,,,,,
17496,21.641,11.049,10.418,,,,,,,,,,
17508,22.391,10.972,10.419,,,,,,,,,,
17520,23.141,10.244,10.42,,,,,,,,,,
17532,23.892,10.94,10.426,,,,,,,,,,
17544,24.643,10.815,10.428,,,,,,,,,,
17556,25.394,10.161,10.43,,,,,,,,,,
17568,26.145,10.317,10.432,,,,,,,,,,
17580,26.897,10.576,10.435,,,,,,,,,,
17592,27.649,10.507,10.438,,,,,,,,,,
17604,28.401,10.223,10.442,,,,,,,,,,
17616,29.153,10.289,10.444,,,,,,,,,,
17628,29.905,9.927,10.444,,,,,,,,,,
17640,30.658,9.896,10.449,,,,,,,,,,
17652,31.41,10.327,10.452,,,,,,,,,,
17664,32.164,10.421,10.459,,,,,,,,,,
17676,32.917,10.355,10.458,,,,,,,,,,
17688,33.67,10.668,10.46,,,,,,,,,,
17700,34.424,10.407,10.464,,,,,,,,,,
17712,35.178,10.783,10.47,,,,,,,,,,
17724,35.932,10.31,10.471,,,,,,,,,,
17736,36.686,10.572,10.473,,,,,,,,,,
17748,37.441,10.167,10.477,,,,,,,,,,
17760,38.196,10.608,10.485,,,,,,,,,,
17772,38.951,10.731,10.485,,,,,,,,,,
17784,39.706,10.398,10.485,,,,,,,,,,
17796,40.461,10.507,10.486,,,,,,,,,,
17808,41.218,10.413,10.5,,,,,,,,,,
17820,41.974,10.176,10.499,,,,,,,,,,
17832,42.73,10.472,10.502,,,,,,,,,,
17844,43.487,10.533,10.509,,,,,,,,,,
17856,44.244,10.612,10.51,,,,,,,,,,
17868,45.001,10.476,10.514,,,,,,,,,,
17880,45.758,11.041,10.516,,,,,,,,,,
17892,46.516,10.969,10.521,,,,,,,,,,
17904,47.275,10.502,10.527,,,,,,,,,,
17916,48.033,11.036,10.529,,,,,,,,,,
17928,48.791,11.059,10.533,,,,,,,,,,
17940,49.55,10.533,10.534,,,,,,,,,,
17952,50.31,10.299,10.542,,,,,,,,,,
17964,51.069,10.596,10.542,,,,,,,,,,
17976,51.829,10.856,10.549,,,,,,,,,,
17988,52.589,10.521,10.555,,,,,,,,,,
18000,53.349,10.462,10.553,,,,,,,,,,
18012,54.11,10.682,10.561,,,,,,,,,,
18024,54.87,10.938,10.564,,,,,,,,,,
18036,55.632,10.551,10.57,,,,,,,,,,
18048,56.393,10.709,10.572,,,,,,,,,,
18060,57.155,10.965,10.581,,,,,,,,,,
18072,57.916,10.74,10.577,,,,,,,,,,
18084,58.679,11.038,10.584,,,,,,,,,,
18096,59.442,10.169,10.59,,,,,,,,,,
18108,60.204,10.308,10.589,,,,,,,,,,
18120,60.967,10.515,10.594,,,,,,,,,,
18132,61.731,10.679,10.599,,,,,,,,,,
18144,62.495,10.563,10.606,,,,,,,,,,
18156,63.259,10.827,10.608,,,,,,,,,,
18168,64.023,10.469,10.614,,,,,,,,,,
18180,64.788,10.385,10.615,,,,,,,,,,
18192,65.552,10.267,10.618,,,,,,,,,,
18204,66.318,10.274,10.625,,,,,,,,,,
18216,67.084,10.224,10.627,,,,,,,,,,
18228,67.849,10.71,10.632,,,,,,,,,,
18240,68.615,10.612,10.637,,,,,,,,,,
18252,69.382,10.398,10.64,,,,,,,,,,
18264,70.148,10.52,10.644,,,,,,,,,,
18276,70.916,10.526,10.655,,,,,,,,,,
18288,71.683,10.63,10.65,,,,,,,,,,
18300,72.45,11.299,10.659,,,,,,,,,,
18312,73.218,10.781,10.662,,,,,,,,,,
18324,73.986,10.714,10.664,,,,,,,,,,
18336,74.755,10.54,10.67,,,,,,,,,,
18348,75.524,9.519,10.669,,,,,,,,,,
18360,76.292,10.287,10.676,,,,,,,,,,
18372,77.062,10.646,10.68,,,,,,,,,,
18384,77.831,10.899,10.687,,,,,,,,,,
18396,78.601,10.624,10.688,,,,,,,,,,
18408,79.372,10.49,10.695,,,,,,,,,,
18420,80.142,10.685,10.696,,,,,,,,,,
18432,80.913,10.75,10.705,,,,,,,,,,
18444,81.683,10.978,10.702,,,,,,,,,,
18456,82.454,11.16,10.71,,,,,,,,,,
18468,83.226,10.553,10.71,,,,,,,,,,
18480,83.998,10.504,10.715,,,,,,,,,,
18492,84.77,10.385,10.721,,,,,,,,,,
18504,85.542,10.817,10.722,,,,,,,,,,
18516,86.315,10.806,10.728,,,,,,,,,,
18528,87.088,10.909,10.73,,,,,,,,,,
18540,87.861,10.892,10.738,,,,,,,,,,
18552,88.634,10.383,10.74,,,,,,,,,,
18564,89.408,10.554,10.743,,,,,,,,,,
18576,90.182,11.165,10.747,,,,,,,,,,
18588,90.956,10.903,10.749,,,,,,,,,,
18600,91.731,10.805,10.753,,,,,,,,,,
18612,92.506,10.592,10.758,,,,,,,,,,
18624,93.28,10.749,10.759,,,,,,,,,,
18636,94.056,10.411,10.768,,,,,,,,,,
18648,94.831,10.745,10.767,,,,,,,,,,
18660,95.607,11.229,10.777,,,,,,,,,,
18672,96.383,11.143,10.775,,,,,,,,,,
18684,97.16,11.048,10.786,,,,,,,,,,
18696,97.936,10.731,10.782,,,,,,,,,,
18708,98.714,10.681,10.79,,,,,,,,,,
18720,99.49,10.531,10.787,,,,,,,,,,
18732,100.268,10.771,10.796,,,,,,,,,,
18744,101.045,11.054,10.795,,,,,,,,,,
18756,101.823,11.342,10.806,,,,,,,,,,
18768,102.601,10.647,10.8,,,,,,,,,,
18780,103.38,10.884,10.809,,,,,,,,,,
18792,104.158,10.978,10.812,,,,,,,,,,
18804,104.937,11.339,10.82,,,,,,,,,,
18816,105.716,10.544,10.81,,,,,,,,,,
18828,106.495,10.594,10.815,,,,,,,,,,
18840,107.275,10.259,10.822,,,,,,,,,,
18852,108.055,10.806,10.829,,,,,,,,,,
18864,108.835,10.826,10.831,,,,,,,,,,
18876,109.615,11.314,10.837,,,,,,,,,,
18888,110.396,10.563,10.837,,,,,,,,,,
18900,111.177,10.595,10.843,,,,,,,,,,
18912,111.958,10.008,10.844,,,,,,,,,,
18924,112.738,11.055,10.839,,,,,,,,,,
18936,113.519,10.663,10.832,,,,,,,,,,
18948,114.302,10.269,10.854,,,,,,,,,,
18960,115.085,10.275,10.867,,,,,,,,,,
18972,115.866,11.012,10.863,,,,,,,,,,
18984,116.648,10.902,10.861,,,,,,,,,,
18996,117.431,10.967,10.867,,,,,,,,,,
19008,118.214,10.696,10.868,,,,,,,,,,
19020,118.997,10.534,10.874,,,,,,,,,,
19032,119.78,10.514,10.873,,,,,,,,,,
19044,120.563,11.02,10.88,,,,,,,,,,
19056,121.347,11.162,10.879,,,,,,,,,,
19068,122.131,11.124,10.888,,,,,,,,,,
19080,122.915,10.683,10.883,,,,,,,,,,
19092,123.699,10.958,10.892,,,,,,,,,,
19104,124.483,11.392,10.892,,,,,,,,,,
19116,125.268,11.594,10.9,,,,,,,,,,
19128,126.052,10.907,10.894,,,,,,,,,,
19140,126.838,10.058,10.903,,,,,,,,,,
19152,127.623,10.863,10.901,,,,,,,,,,
19164,128.409,11.216,10.91,,,,,,,,,,
19176,129.193,11.121,10.904,,,,,,,,,,
19188,129.98,10.753,10.911,,,,,,,,,,
19200,130.765,10.81,10.908,,,,,,,,,,
19212,131.552,11.018,10.918,,,,,,,,,,
19224,132.337,11.125,10.916,,,,,,,,,,
19236,133.124,11.002,10.921,,,,,,,,,,
19248,133.91,10.954,10.92,,,,,,,,,,
19260,134.697,10.514,10.924,,,,,,,,,,
19272,135.483,11.042,10.925,,,,,,,,,,
19284,136.27,11.504,10.929,,,,,,,,,,
19296,137.057,11.645,10.931,,,,,,,,,,
19308,137.845,9.932,10.929,,,,,,,,,,
19320,138.632,10.39,10.93,,,,,,,,,,
19332,139.419,10.901,10.934,,,,,,,,,,
19344,140.206,11.139,10.935,,,,,,,,,,
19356,140.994,11.104,10.936,,,,,,,,,,
19368,141.782,10.947,10.936,,,,,,,,,,
19380,142.57,10.566,10.941,,,,,,,,,,
19392,143.357,10.683,10.94,,,,,,,,,,
19404,144.146,10.777,10.943,,,,,,,,,,
19416,144.934,11.16,10.945,,,,,,,,,,
19428,145.722,10.96,10.945,,,,,,,,,,
19440,146.511,10.882,10.949,,,,,,,,,,
19452,147.299,11.006,10.949,,,,,,,,,,
19464,148.088,10.815,10.954,,,,,,,,,,
19476,148.876,11.044,10.951,,,,,,,,,,
19488,149.665,10.947,10.955,,,,,,,,,,
19500,150.454,10.606,10.95,,,,,,,,,,
19512,151.243,10.605,10.956,,,,,,,,,,
19524,152.032,11.147,10.959,,,,,,,,,,
19536,152.821,11.04,10.961,,,,,,,,,,
19548,153.61,10.649,10.96,,,,,,,,,,
19560,154.399,10.043,10.957,,,,,,,,,,
19572,155.189,11.308,10.961,,,,,,,,,,
19584,155.978,11.775,10.961,,,,,,,,,,
19596,156.767,11.863,10.961,,,,,,,,,,
19608,157.556,10.985,10.957,,,,,,,,,,
19620,158.346,10.647,10.962,,,,,,,,,,
19632,159.136,11.01,10.967,,,,,,,,,,
19644,159.925,11.122,10.968,,,,,,,,,,
19656,160.714,11.324,10.965,,,,,,,,,,
19668,161.504,11.145,10.968,,,,,,,,,,
19680,162.294,10.101,10.964,,,,,,,,,,
19692,163.083,10.357,10.968,,,,,,,,,,
19704,163.873,11.077,10.965,,,,,,,,,,
19716,164.663,11.168,10.971,,,,,,,,,,
19728,165.452,11.018,10.966,,,,,,,,,,
19740,166.243,10.641,10.971,,,,,,,,,,
19752,167.032,11.124,10.97,,,,,,,,,,
19764,167.822,10.931,10.969,,,,,,,,,,
19776,168.612,11.028,10.971,,,,,,,,,,
19788,169.402,10.833,10.967,,,,,,,,,,
19800,170.192,10.212,10.969,,,,,,,,,,
19812,170.982,11.066,10.97,,,,,,,,,,
19824,171.771,11.747,10.969,,,,,,,,,,
19836,172.561,11.769,10.968,,,,,,,,,,
19848,173.351,11.587,10.971,,,,,,,,,,
19860,174.141,10.547,10.971,,,,,,,,,,
19872,174.931,10.992,10.971,,,,,,,,,,
19884,175.721,10.727,10.968,,,,,,,,,,
19896,176.511,11.29,10.974,,,,,,,,,,
19908,177.3,11.001,10.97,,,,,,,,,,
19920,178.09,10.705,10.974,,,,,,,,,,
19932,178.88,10.617,10.968,,,,,,,,,,
19944,179.67,10.841,10.971,,,,,,,,,,
19956,180.459,11.395,10.966,,,,,,,,,,
19968,181.249,10.792,10.968,,,,,,,,,,
19980,182.038,11.122,10.966,,,,,,,,,,
19992,182.828,10.685,10.965,,,,,,,,,,
20004,183.618,10.586,10.966,,,,,,,,,,
20016,184.407,10.734,10.962,,,,,,,,,,
20028,185.197,11.039,10.968,,,,,,,,,,
20040,185.986,11.578,10.965,,,,,,,,,,
20052,186.775,11.041,10.963,,,,,,,,,,
20064,187.564,10.726,10.961,,,,,,,,,,
20076,188.354,10.941,10.961,,,,,,,,,,
20088,189.143,10.868,10.961,,,,,,,,,,
20100,189.931,11.1,10.962,,,,,,,,,,
20112,190.72,10.887,10.959,,,,,,,,,,
20124,191.51,10.617,10.96,,,,,,,,,,
20136,192.298,10.365,10.952,,,,,,,,,,
20148,193.087,11.191,10.959,,,,,,,,,,
20160,193.875,11.258,10.954,,,,,,,,,,
20172,194.664,11.023,10.958,,,,,,,,,,
20184,195.452,10.875,10.947,,,,,,,,,,
20196,196.241,10.852,10.95,,,,,,,,,,
20208,197.029,11.088,10.946,,,,,,,,,,
20220,197.817,10.829,10.948,,,,,,,,,,
20232,198.605,11.272,10.945,,,,,,,,,,
20244,199.393,10.901,10.941,,,,,,,,,,
20256,200.18,10.749,10.941,,,,,,,,,,
20268,200.968,10.735,10.937,,,,,,,,,,
20280,201.755,11.544,10.94,,,,,,,,,,
20292,202.542,11.574,10.938,,,,,,,,,,
20304,203.33,10.145,10.933,,,,,,,,,,
20316,204.117,10.365,10.93,,,,,,,,,,
20328,204.904,10.722,10.926,,,,,,,,,,
20340,205.69,10.914,10.926,,,,,,,,,,
20352,206.477,11.16,10.928,,,,,,,,,,
20364,207.264,11.136,10.927,,,,,,,,,,
20376,208.05,11.302,10.922,,,,,,,,,,
20388,208.836,10.744,10.919,,,,,,,,,,
20400,209.622,10.722,10.919,,,,,,,,,,
20412,210.408,10.981,10.914,,,,,,,,,,
20424,211.194,11.42,10.916,,,,,,,,,,
20436,211.979,11.103,10.909,,,,,,,,,,
20448,212.764,10.849,10.911,,,,,,,,,,
20460,213.549,10.524,10.904,,,,,,,,,,
20472,214.335,10.557,10.906,,,,,,,,,,
20484,215.119,11.215,10.9,,,,,,,,,,
20496,215.904,11.132,10.901,,,,,,,,,,
20508,216.688,11.274,10.895,,,,,,,,,,
20520,217.473,11.364,10.899,,,,,,,,,,
20532,218.256,10.73,10.889,,,,,,,,,,
20544,219.04,10.814,10.892,,,,,,,,,,
20556,219.824,10.819,10.885,,,,,,,,,,
20568,220.607,10.876,10.888,,,,,,,,,,
20580,221.39,10.956,10.878,,,,,,,,,,
20592,222.174,10.767,10.881,,,,,,,,,,
20604,222.956,10.876,10.872,,,,,,,,,,
20616,223.74,10.611,10.876,,,,,,,,,,
20628,224.522,10.905,10.869,,,,,,,,,,
20640,225.305,10.759,10.871,,,,,,,,,,
20652,226.086,11.373,10.863,,,,,,,,,,
20664,226.869,10.854,10.865,,,,,,,,,,
20676,227.65,10.688,10.857,,,,,,,,,,
20688,228.432,10.208,10.858,,,,,,,,,,
20700,229.213,10.964,10.852,,,,,,,,,,
20712,229.994,10.742,10.855,,,,,,,,,,
20724,230.775,11.006,10.848,,,,,,,,,,
20736,231.556,10.584,10.848,,,,,,,,,,
20748,232.336,11.033,10.84,,,,,,,,,,
20760,233.117,10.771,10.843,,,,,,,,,,
20772,233.897,10.698,10.839,,,,,,,,,,
20784,234.678,10.466,10.843,,,,,,,,,,
20796,235.456,11.059,10.831,,,,,,,,,,
20808,236.236,11.206,10.831,,,,,,,,,,
20820,237.015,10.749,10.822,,,,,,,,,,
20832,237.795,10.371,10.826,,,,,,,,,,
20844,238.573,10.465,10.817,,,,,,,,,,
20856,239.352,11.128,10.821,,,,,,,,,,
20868,240.129,11.312,10.813,,,,,,,,,,
20880,240.908,11.23,10.816,,,,,,,,,,
20892,241.686,11.196,10.806,,,,,,,,,,
20904,242.464,11.062,10.809,,,,,,,,,,
20916,243.241,10.676,10.799,,,,,,,,,,
20928,244.018,10.308,10.799,,,,,,,,,,
20940,244.795,10.585,10.79,,,,,,,,,,
20952,245.572,11.327,10.794,,,,,,,,,,
20964,246.348,11.135,10.786,,,,,,,,,,
20976,247.124,11.024,10.787,,,,,,,,,,
20988,247.9,10.663,10.779,,,,,,,,,,
21000,248.676,10.666,10.778,,,,,,,,,,
21012,249.452,10.267,10.771,,,,,,,,,,
21024,250.227,10.624,10.767,,,,,,,,,,
21036,251.002,11.129,10.767,,,,,,,,,,
21048,251.776,10.815,10.765,,,,,,,,,,
21060,252.551,9.886,10.759,,,,,,,,,,
21072,253.325,10.102,10.755,,,,,,,,,,
21084,254.099,10.468,10.753,,,,,,,,,,
21096,254.873,10.835,10.749,,,,,,,,,,
21108,255.647,10.353,10.745,,,,,,,,,,
21120,256.42,10.633,10.741,,,,,,,,,,
21132,257.193,10.662,10.742,,,,,,,,,,
21144,257.966,10.635,10.735,,,,,,,,,,
21156,258.739,10.722,10.734,,,,,,,,,,
21168,259.51,10.898,10.728,,,,,,,,,,
21180,260.283,10.622,10.728,,,,,,,,,,
21192,261.054,10.848,10.718,,,,,,,,,,
21204,261.826,11.063,10.721,,,,,,,,,,
21216,262.597,10.885,10.715,,,,,,,,,,
21228,263.368,10.576,10.712,,,,,,,,,,
21240,264.139,11.08,10.709,,,,,,,,,,
21252,264.909,10.898,10.704,,,,,,,,,,
21264,265.68,10.704,10.7,,,,,,,,,,
21276,266.449,10.412,10.693,,,,,,,,,,
21288,267.219,10.982,10.696,,,,,,,,,,
21300,267.988,10.784,10.691,,,,,,,,,,
21312,268.758,10.753,10.688,,,,,,,,,,
21324,269.526,10.827,10.68,,,,,,,,,,
21336,270.295,10.422,10.681,,,,,,,,,,
21348,271.064,10.605,10.674,,,,,,,,,,
21360,271.832,10.626,10.672,,,,,,,,,,
21372,272.6,10.255,10.666,,,,,,,,,,
21384,273.367,10.739,10.664,,,,,,,,,,
21396,274.135,11.561,10.663,,,,,,,,,,
21408,274.902,11.333,10.658,,,,,,,,,,
21420,275.669,10.047,10.653,,,,,,,,,,
21432,276.436,10.128,10.649,,,,,,,,,,
